,userid,name,editcount,registration,gender,editor,checkuser,ipblock-exempt,autoconfirmed,oversight,user,interface-admin,bureaucrat,noratelimit,import,autoreview,sysop
1546,116515,Punktional,11673,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1547,185520,Saviansn,252,2006-02-11T11:07:07Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1548,301695,Jochim Schiller,1536,2006-11-09T23:36:58Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1549,133125,KV 28,17935,,male,True,False,False,True,False,True,False,False,False,False,True,False
1550,317600,K4210,2436,2006-12-08T21:22:04Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1551,252000,Jürgen Oetting,37132,2006-07-18T15:35:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
1552,175151,Thornard,16744,2006-01-17T22:29:47Z,male,True,False,False,True,False,True,False,False,False,False,False,False
1553,72820,Jwnabd,10882,,male,True,False,False,True,False,True,False,False,False,False,True,False
1554,220266,Désirée2,9111,2006-05-06T16:57:56Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1555,243204,Rokwe,5270,2006-06-27T08:01:24Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1556,615493,Julez A.,14432,2008-09-19T23:18:18Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1557,34759,Juesch,12541,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1558,29372,Thomas7,3978,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1559,278563,Romwriter,9296,2006-09-17T11:40:08Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1560,75404,Thomas S.,28018,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1561,1297314,EestiFan,20703,2011-09-21T17:04:12Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1562,344410,Jotzet,7439,2007-01-28T01:20:04Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1563,37368,JotW,1595,,male,True,False,False,True,False,True,False,False,False,False,True,False
1564,649602,JosFritz,49807,2008-11-19T10:49:18Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1565,1787919,Eishöhle,3445,2013-12-22T11:27:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1566,323453,TheWolf,16338,2006-12-19T18:32:35Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1567,79906,Jondor,1470,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1568,12443,Jonas kork,2913,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1569,2350169,Jonaes02,11923,2016-01-24T06:05:46Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1570,38533,ElRaki,15982,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1571,546201,Johnny Controletti,59725,2008-04-17T07:24:21Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1572,46576,John N.,11897,,male,True,False,False,True,False,True,False,False,False,False,True,False
1573,1381571,Johannnes89,19780,2012-02-20T15:39:04Z,male,True,False,True,True,False,True,False,False,False,False,True,False
1574,2545752,ElmedinRKS,12804,2016-12-02T19:45:40Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1575,1824398,Eloquenzministerium,2887,2014-02-23T00:22:54Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1576,208884,Saure Fische,132,2006-04-08T15:00:09Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1577,33289,Forevermore,13198,,male,True,False,False,True,False,True,False,False,False,False,True,False
1578,1245804,Kabelschmidt,8293,2011-06-18T06:13:48Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1579,313011,Hic et nunc,23735,2006-11-30T08:08:17Z,male,True,False,False,True,False,True,False,False,False,False,True,True
1580,2530457,Gr1,9791,2016-11-10T08:14:16Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1581,785,Hfst,3405,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1582,268093,Sonnenblumen,3883,2006-08-22T20:37:33Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1583,2199958,Senechthon,24508,2015-06-20T09:31:35Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1584,34906,Grashüpfer,1182,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1585,1654095,HerrAdams,22834,2013-04-30T14:54:59Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1586,2188472,Soluvo,9926,2015-06-06T09:43:11Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1587,19870,Sol1,77036,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1588,363419,Sokkok,9556,2007-03-01T21:50:38Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1589,125873,Shenhemu,469,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1590,1273634,Soccus cubitalis,2211,2011-08-08T09:35:24Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1591,138043,Shmuel haBalshan,23757,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1592,93121,Helmut Zenz,27872,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1593,5784,Guillermo,1142,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1594,476501,Guinsoo,3785,2007-11-15T04:06:17Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1595,791221,Siebenschläferchen,83624,2009-07-12T23:45:22Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1596,78249,Gunnar1m,22766,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1597,1369,Gurt,1744,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1598,48762,Smeyen,2171,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1599,96715,Hb,640,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1600,2521681,Haster2,9089,2016-10-28T05:01:18Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1601,32226,HAL Neuntausend,38442,,male,True,False,False,True,False,True,False,False,False,False,False,False
1602,119833,Skyman gozilla,4395,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1603,29278,Ska13351,8648,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1604,325899,Hajo-Muc,7009,2006-12-25T16:05:51Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1605,51046,Sir Gawain,52489,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1606,137548,Hans Dunkelberg,5262,,male,True,False,False,True,False,True,False,False,False,False,True,False
1607,33699,Hhielscher,1129,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1608,145987,Gilliamjf,8100,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1609,184806,Forrester,32288,2006-02-09T15:03:34Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1610,1682,Sebastian Wallroth,26136,,male,True,False,False,True,False,True,False,False,False,False,True,True
1611,1534961,Impériale,2400,2012-11-04T16:31:13Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1612,61,Schewek,8882,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1613,705931,Fredric,251,2009-02-17T15:26:46Z,male,False,False,False,True,False,True,False,False,False,False,True,False
1614,459484,Freital,2842,2007-10-03T18:49:15Z,male,True,False,False,True,False,True,False,False,False,False,False,False
1615,548261,Ian Dury,6904,2008-04-21T18:03:04Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1616,43269,Frente,10716,,male,True,False,False,True,False,True,False,False,False,False,False,False
1617,281617,Steindy,42017,2006-09-24T20:30:28Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1618,82102,Fundriver,18942,,male,True,False,False,True,False,True,False,False,False,False,True,False
1619,18940,Hystrix,18629,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1620,30943,Stefan h,19250,,unknown,False,False,False,True,False,True,False,False,False,False,True,False
1621,397406,Hx87,6821,2007-05-13T15:46:20Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1622,115303,GGraf,2357,,female,True,False,False,True,False,True,False,False,False,False,True,False
1623,235300,GLGerman,24958,2006-06-08T00:38:26Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1624,448729,Gabel1960,10337,2007-09-07T22:51:17Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1625,2011,Humpyard,4188,,male,True,False,False,True,False,True,False,False,False,False,True,False
1626,539420,Schotterebene,59764,2008-04-02T07:45:59Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1627,1478690,Stefan Bellini,15971,2012-08-08T08:22:05Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1628,46094,Schreiber,10257,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1629,81528,Geolina163,29802,,unknown,True,False,True,True,False,True,False,False,True,False,True,False
1630,141412,Georg Messner,3159,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1631,6397,Stahlkocher,26729,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1632,18679,StYxXx,10823,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1633,116592,Gerd Fahrenhorst,14756,,male,True,False,False,True,False,True,False,False,False,False,True,False
1634,2348569,Schweiz02,4086,2016-01-21T18:06:44Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1635,312336,Scialfa,41354,2006-11-28T22:24:27Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1636,1268794,Ghilt,38587,2011-07-29T22:54:32Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
1637,288963,Giftmischer,104833,2006-10-14T07:56:26Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1638,25731,KaHe,5795,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1639,173779,SML,4664,2006-01-14T22:07:24Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1640,218824,Konrad Lackerbeck,65084,2006-05-02T23:28:23Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1641,73592,Dodo von den Bergen,16101,,male,True,False,False,True,False,True,False,False,False,False,False,False
1642,250286,Kuddeldaddeldu,838,2006-07-14T11:53:11Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1643,102641,Dachris,7399,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1644,21069,Klugschnacker,23603,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1645,278074,KleinKlio,6581,2006-09-16T09:02:48Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1646,1400726,Tsungam,20544,2012-03-24T21:30:45Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1647,739778,Reinhardhauke,396392,2009-04-13T19:06:39Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1648,1831916,Reisen8,10916,2014-03-09T08:03:40Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1649,3209589,Rennrigor,13801,2019-05-14T13:31:10Z,unknown,True,False,True,True,False,True,False,False,False,False,True,False
1650,7626,Kiker99,3028,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1651,880536,Rex250,9732,2009-11-29T10:52:48Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1652,35459,Rhododendronbusch,5349,,male,True,False,False,True,False,True,False,False,False,False,True,False
1653,607482,Quezon95,17339,2008-09-05T12:19:12Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1654,317165,Toblu,4370,2006-12-07T22:53:44Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1655,20040,Tzzzpfff,3931,,male,True,False,False,True,False,True,False,False,False,False,True,False
1656,125332,CyRoXX,4576,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1657,545212,Curryfranke,3143,2008-04-14T21:35:46Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1658,217981,TobiasKlaus,8407,2006-04-30T21:26:22Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1659,32634,TomAlt,17128,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1660,969709,DiRit,2917,2010-04-08T16:16:32Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1661,428403,Dha,11404,2007-07-18T15:14:04Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1662,142119,Realulim,4831,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1663,1249940,Korrektor-170453,197,2011-06-25T10:48:53Z,unknown,False,False,False,True,False,True,False,False,False,False,True,False
1664,177377,Trg,17073,2006-01-22T19:41:50Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1665,1228380,Konsequenz,2519,2011-05-18T07:33:02Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1666,594114,Krd,57998,2008-08-07T14:56:14Z,unknown,True,False,False,True,False,True,True,False,False,False,True,True
1667,165566,Randalf,7235,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1668,250282,Denis Bonn,968,2006-07-14T11:38:23Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1669,47933,Kriegslüsterner,7584,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1670,168193,Darkweasel,1921,2005-12-30T19:45:05Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1671,2353854,Tonialsa,8623,2016-01-28T21:00:26Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1672,22952,Torben Schink,2836,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1673,15151,Darkone,19899,,male,True,False,False,True,False,True,False,False,False,False,False,False
1674,1161923,Der Harmlos,2444,2011-01-31T22:16:57Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1675,973404,Kryp,1494,2010-04-13T23:19:52Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1676,244,Koethnig,7895,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1677,472530,Krähenfüßchen,629,2007-11-05T08:19:33Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1678,2407963,Der Keks,5114,2016-04-19T20:54:44Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1679,1478017,Rii Subaru,6968,2012-08-07T04:18:17Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1680,57744,Tox,9828,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1681,1380276,RobTorgel,8329,2012-02-18T13:44:25Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1682,1748,Tkarcher,7430,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1683,453288,Laibwächter,34408,2007-09-19T12:56:09Z,male,True,False,False,True,False,True,False,False,False,False,False,False
1684,225327,Rob!,35,2006-05-18T08:25:23Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1685,52555,Cosal,112822,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1686,283538,Dreadn,6702,2006-09-29T18:23:08Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1687,176555,Rlbberlin,20250,2006-01-20T21:24:20Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1688,1613300,RobNbaby,4392,2013-02-27T18:56:12Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1689,130718,Langläufer,10169,,male,True,False,False,True,False,True,False,False,False,False,True,False
1690,231950,Crazy-Chemist,21559,2006-05-31T18:45:43Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1691,141796,Latebird,5452,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1692,727984,Conan174,16969,2009-03-23T22:18:59Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1693,671891,Dogbert66,13884,2008-12-26T23:26:27Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1694,581967,UKoch,7775,2008-07-08T15:13:29Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1695,171,Tillwe,1395,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1696,94418,Tminus7,5272,,male,True,False,False,True,False,True,False,False,False,False,True,False
1697,86505,DrSeehas,1934,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1698,790126,SlartibErtfass der bertige,15972,2009-07-10T15:23:29Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1699,113468,Skraemer,4051,,male,True,False,False,True,False,True,False,False,False,False,True,False
1700,127166,Slartibartfass,16903,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1701,531288,StanzeGlobal,1748,2008-03-15T17:48:11Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1702,29824,Rafl,3180,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1703,1580,Schulzjo,1181,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1704,87658,Uwe W.,19199,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1705,24991,Ulitz,39630,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1706,385969,Yen Zotto,16534,2007-04-18T11:59:56Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1707,390049,Nixx,3905,2007-04-27T13:05:59Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1708,70510,Platte,48153,,male,True,False,False,True,False,True,False,False,False,False,False,False
1709,643559,Stanzilla,14679,2008-11-09T18:34:02Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1710,1712963,Π π π,4150,2013-08-10T12:00:01Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1711,262869,Shotgun,6546,2006-08-11T09:54:43Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1712,510844,Pyrrhocorax,6821,2008-01-31T17:53:03Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1713,793007,SteEis,42051,2009-07-16T08:50:33Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1714,403043,Singsangsung,15839,2007-05-25T11:54:43Z,male,True,False,False,True,False,True,False,False,False,False,False,False
1715,54194,Raubsaurier,2589,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1716,328310,XV HTV 1352,4335,2006-12-30T22:18:07Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1717,965,Steffen,11700,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1718,485884,Nuntius Legis,602,2007-12-07T20:32:01Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1719,19,StefanRybo,81,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1720,95241,StefanL,2458,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1721,43841,Valentin Funk,517,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1722,34639,Raphael Kirchner,3285,,male,True,False,False,True,False,True,False,False,False,False,True,False
1723,123041,Pittigrilli,14319,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1724,33319,Xenosophy~dewiki,313,,unknown,False,False,False,True,False,True,False,False,False,False,True,False
1725,349514,Valentim,10094,2007-02-05T22:12:06Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1726,48213,Sir,60047,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1727,692726,Triebtäter (2009),15690,2009-01-29T01:22:30Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1728,2135559,Xneb20,6023,2015-04-10T15:12:58Z,male,True,False,True,True,False,True,False,False,False,False,True,False
1729,42734,Stefan Schärli,476,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1730,534455,Schreiben,77415,2008-03-22T15:22:46Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1731,1490943,Nixus Minimax,13286,2012-08-29T12:24:55Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1732,154691,Yoda1893,34440,,male,True,False,True,True,False,True,False,False,False,False,False,False
1733,1725888,Neonico,1769,2013-09-03T11:10:10Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1734,73059,Sleepingbeauty,2478,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1735,623473,Tzgermany,283,2008-10-05T10:39:23Z,unknown,False,False,False,True,False,True,False,False,False,False,True,False
1736,388239,Quijibo,270,2007-04-23T14:45:45Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1737,362856,Sommerkom,7183,2007-02-28T22:13:02Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1738,66694,Sneecs,5309,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1739,49437,Popie,15458,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1740,96421,Soloturn,2989,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1741,1054175,Serienfan2010,110597,2010-08-17T13:48:55Z,male,True,False,True,True,False,True,False,False,False,False,True,False
1742,497,Urbanus,3815,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1743,28112,Zeuke,25316,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1744,378437,Update,66609,2007-04-01T01:43:12Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1745,2780959,Snookerado,21823,2017-11-18T17:19:51Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1746,95386,Shikeishu,27059,,unknown,True,False,False,True,False,True,False,False,False,False,True,True
1747,96005,Ponte,631,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1748,1597738,Quaestio Iuris,2173,2013-02-06T02:23:23Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1749,195280,Shoot the moon,5192,2006-03-07T17:39:32Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1750,672259,Zietz,13555,2008-12-27T18:55:09Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1751,1338114,T§,10898,2011-12-06T16:55:22Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1752,35647,Snooker~dewiki,172,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1753,478838,Ngowatchtransparent,4904,2007-11-20T20:03:43Z,male,True,False,False,True,False,True,False,False,False,False,False,False
1754,715667,Si! SWamP,98812,2009-03-04T10:34:48Z,unknown,True,False,True,True,False,True,False,False,False,False,True,False
1755,2859,Snc,2319,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1756,21813,Ty von Sevelingen,1553,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1757,231240,Schwijker,20990,2006-05-30T14:31:17Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1758,271544,Zehnfinger,6759,2006-08-30T21:31:37Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1759,154424,Nixred,13900,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1760,15160,Trublu,5629,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1761,455761,Neozoon,13499,2007-09-25T06:53:29Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
1762,277857,Tröte,51566,2006-09-15T14:48:09Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1763,1117793,Tscheini,367,2010-11-29T11:11:00Z,male,False,False,False,True,False,True,False,False,False,False,True,False
1764,1604632,Spielertyp,2929,2013-02-15T23:24:49Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1765,169959,Speifensender,3671,2006-01-05T09:20:11Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1766,31428,Silberchen,10778,,female,True,False,False,True,False,True,False,False,False,False,True,False
1767,141930,Zxmt,28892,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1768,1249137,Sophia4justice,9886,2011-06-23T18:40:52Z,female,True,False,False,True,False,True,False,False,False,False,True,False
1769,17834,Pne,1588,,male,True,False,False,True,False,True,False,False,False,False,True,False
1770,1924546,Unfugsbeseitiger,6145,2014-08-07T06:36:31Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1771,2245,Qpaly,6797,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1772,4953,Nikita~dewiki,419,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1773,35084,Ttog,7976,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1774,236737,Nihil Kainer,718,2006-06-11T22:21:01Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1775,414602,Turris Davidica,58642,2007-06-19T08:28:52Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1776,214695,Semper,11454,2006-04-23T16:30:16Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1777,321074,Venlige,1110,2006-12-15T10:53:53Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1778,40870,Tuxman,13566,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1779,10259,Robert Huber,10913,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1780,1496144,Tous4821,15651,2012-09-06T22:35:52Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1781,1756192,Theway,136,2013-10-29T19:11:44Z,unknown,False,False,False,True,False,True,False,False,False,False,True,False
1782,7810,Rjh,67735,,unknown,True,False,True,True,False,True,False,False,False,False,True,False
1783,513090,Tmv23,20685,2008-02-05T16:32:08Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1784,1044329,RikVII,60242,2010-07-31T08:00:03Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1785,701502,Perfect Tommy,6331,2009-02-10T22:05:29Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1786,291977,PDCA,5667,2006-10-20T19:20:53Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1787,526245,Wikidienst,7428,2008-03-04T09:10:59Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1788,137277,Rprick,935,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1789,476116,Wikifantenhacken,57,2007-11-14T06:27:26Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1790,1052468,VÖRBY,7513,2010-08-14T17:29:53Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1791,1873886,Rugk,1089,2014-05-26T15:08:37Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1792,648411,The Evil IP address,1319,2008-11-17T15:38:45Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1793,197470,Ruppert,21660,2006-03-12T19:40:53Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1794,686667,Volker Paix,4569,2009-01-19T20:35:55Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1795,283516,Thalan,6962,2006-09-29T16:43:20Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1796,405841,S2cchst,7000,2007-05-31T09:49:54Z,male,True,False,False,True,False,True,False,False,False,False,False,False
1797,13326,Terabyte,6155,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1798,137780,SHZ.de,182,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1799,956100,Temptos,4516,2010-03-19T17:42:36Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1800,84892,SPS,4845,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1801,209143,Peter Eisenburger,1771,2006-04-09T12:40:27Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1802,265639,Retzepetzelewski,3631,2006-08-17T09:51:14Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
1803,35271,Vodimivado,26796,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1804,554179,Sa-se,17988,2008-05-06T10:51:03Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
1805,1248533,Theophilus77,10996,2011-06-22T16:11:02Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1806,2179318,WIr lagen vor Madagaskar,10669,2015-05-25T22:18:56Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1807,1355986,Pinguin55,7795,2012-01-10T20:26:53Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1808,195059,Rorkhete,6946,2006-03-07T10:28:46Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
1809,1499698,Patrick Stützel,2550,2012-09-12T16:54:46Z,male,True,False,False,True,False,True,False,False,False,False,True,False
1810,42378,Thorbjoern,45009,,male,True,False,False,True,False,True,False,False,False,False,True,False
1811,12550,Tim Pritlove,3159,,male,True,False,False,True,False,True,False,False,False,False,True,False
