100_WIKIPEDIA:MANUAL_DE_ESTILO/SECCIONES_DE_CURIOSIDADES	10_WIKIPEDIA:CIVISMO	11_WIKIPEDIA:CONFLICTO_DE_INTERÉS	12_WIKIPEDIA:CONSULTAS_DE_BORRADO_MEDIANTE_ARGUMENTACIÓN	13_WIKIPEDIA:CONTEXTUALIZAR	14_WIKIPEDIA:CONVENCIONES_DE_TÍTULOS	15_WIKIPEDIA:CREACIÓN_DE_ARTÍCULOS_CON_BOT	16_WIKIPEDIA:CREADORES_DE_CUENTAS	17_WIKIPEDIA:CRITERIOS_PARA_EL_BORRADO_RÁPIDO	18_WIKIPEDIA:CUENTA_DE_PROPÓSITO_PARTICULAR	19_WIKIPEDIA:DERECHOS_DE_AUTOR	1_WIKIPEDIA:ACERCA_DE_FIRMAR_ARTÍCULOS	20_WIKIPEDIA:ENLACES_EXTERNOS	21_WIKIPEDIA:ESTA_PÁGINA_ESTÁ_PROTEGIDA	22_WIKIPEDIA:ETIQUETA	23_WIKIPEDIA:ETIQUETAS_DE_USUARIO	24_WIKIPEDIA:EXENTOS_DE_BLOQUEO_A_IP	25_WIKIPEDIA:FIRMA_DE_USUARIO	26_WIKIPEDIA:FUENTES_FIABLES	27_WIKIPEDIA:GUÍA_DE_BORRADO_PARA_LOS_BIBLIOTECARIOS	28_WIKIPEDIA:GUÍA_PARA_EL_BORRADO	29_WIKIPEDIA:IGNORA_LAS_NORMAS	2_WIKIPEDIA:ADMINISTRADORES_DE_INTERFAZ	30_WIKIPEDIA:INFORMACIÓN_DE_SOPORTE_ENCICLOPÉDICO	31_WIKIPEDIA:LO_QUE_WIKIPEDIA_NO_ES	32_WIKIPEDIA:LOS_CINCO_PILARES	33_WIKIPEDIA:NO_HAGAS_ATAQUES_PERSONALES	34_WIKIPEDIA:NO_MORDER_A_LOS_NOVATOS	35_WIKIPEDIA:NO_SABOTEES_WIKIPEDIA_PARA_RESPALDAR_TUS_ARGUMENTOS	36_WIKIPEDIA:NOMBRES_DE_USUARIO	37_WIKIPEDIA:PÁGINA_DE_USUARIO	38_WIKIPEDIA:PÁGINAS_DE_AUTOPROMOCIÓN	39_WIKIPEDIA:PARA_BIBLIOTECARIOS	3_WIKIPEDIA:ARTÍCULOS_SIN_RELEVANCIA_APARENTE	40_WIKIPEDIA:PLANTILLAS_DE_NAVEGACIÓN	41_WIKIPEDIA:POLÍTICA_DE_BORRADO	42_WIKIPEDIA:POLÍTICA_DE_BOTS	43_WIKIPEDIA:POLÍTICA_DE_CONSULTAS	44_WIKIPEDIA:POLÍTICA_DE_PROTECCIÓN	45_WIKIPEDIA:POLÍTICA_DE_RESTAURACIÓN	46_WIKIPEDIA:POLÍTICA_DE_USO_DE_IMÁGENES	47_WIKIPEDIA:POLÍTICA_DE_WIKIPROYECTOS	48_WIKIPEDIA:POLÍTICAS_Y_CONVENCIONES	49_WIKIPEDIA:PRESUME_BUENA_FE	4_WIKIPEDIA:AUTOBIOGRAFÍA	50_WIKIPEDIA:PROPUESTAS_DE_BORRADO	51_WIKIPEDIA:PROSELITISMO	52_WIKIPEDIA:PSEUDOBOTS	53_WIKIPEDIA:PUNTO_DE_VISTA_NEUTRAL	54_WIKIPEDIA:REGLA_DE_LAS_TRES_REVERSIONES	55_WIKIPEDIA:REVALIDACIÓN_DE_BIBLIOTECARIOS	56_WIKIPEDIA:REVALIDACIÓN_DE_BIBLIOTECARIOS/TEXTO	57_WIKIPEDIA:REVERSORES	58_WIKIPEDIA:SEMIPROTECCIÓN_DE_PÁGINAS	59_WIKIPEDIA:SPAM	5_WIKIPEDIA:BIBLIOTECARIOS	60_WIKIPEDIA:SUPRESORES	61_WIKIPEDIA:USA_EL_SENTIDO_COMÚN	62_USUARIA:USERBOX_MUJER	63_WIKIPEDIA:USUARIOS_TÍTERES	64_WIKIPEDIA:VERIFICABILIDAD	65_WIKIPEDIA:VERIFICADORES	66_WIKIPEDIA:VOTACIONES	67_WIKIPEDIA:WIKIPEDIA_NO_ES_DE_PAPEL	68_WIKIPEDIA:WIKIPEDIA_NO_ES_UN_DICCIONARIO	69_WIKIPEDIA:WIKIPEDIA_NO_ES_UNA_FUENTE_PRIMARIA	6_WIKIPEDIA:BIOGRAFÍAS_DE_PERSONAS_VIVAS	70_WIKIPEDIA:CONVENCIÓN_SOBRE_FUENTES_DE_RELEVANCIA_PARA_ARTISTAS_PLÁSTICOS_CONTEMPORÁNEOS	71_WIKIPEDIA:DOCUMENTACIÓN_DE_LAS_PLANTILLAS_DE_AVISO_A_USUARIO	72_WIKIPEDIA:DOCUMENTACIÓN_DE_LAS_PLANTILLAS_DE_MANTENIMIENTO	73_WIKIPEDIA:ENCUESTAS	74_WIKIPEDIA:ESBOZO	75_WIKIPEDIA:ESPACIO_DE_NOMBRES_AYUDA	76_WIKIPEDIA:ESPACIO_DE_NOMBRES_WIKIPEDIA	77_WIKIPEDIA:ESPACIO_PRINCIPAL	78_WIKIPEDIA:ESTRUCTURA_DE_UN_ARTÍCULO	79_WIKIPEDIA:ETIQUETAS_DE_USUARIO	7_WIKIPEDIA:BURÓCRATAS	80_WIKIPEDIA:EVITA_LAS_AUTORREFERENCIAS	81_WIKIPEDIA:PÁGINAS_DE_DISCUSIÓN	82_WIKIPEDIA:PROPIEDAD_DE_LOS_ARTÍCULOS	83_WIKIPEDIA:REFERENCIAS	84_WIKIPEDIA:REVELACIÓN_DE_LA_TRAMA	85_WIKIPEDIA:SÉ_VALIENTE_AL_EDITAR_PÁGINAS	86_WIKIPEDIA:TOPÓNIMOS_DE_ESPAÑA	87_WIKIPEDIA:TRANSLITERACIÓN_Y_TRANSCRIPCIÓN	88_WIKIPEDIA:¿TÚ_O_USTED?	89_USUARIA:USERBOX_MUJER	8_WIKIPEDIA:CANDIDATOS_A_ARTÍCULOS_DESTACADOS/INFORMACIÓN	90_USUARIO:USERBOX/DOCUMENTACIÓN_DE_USERBOXES	91_WIKIPEDIA:VÉASE_TAMBIÉN	92_WIKIPEDIA:CONVENCIONES_IDIOMÁTICAS	93_WIKIPEDIA:MANUAL_DE_ESTILO	94_WIKIPEDIA:MANUAL_DE_ESTILO/ABREVIATURAS	95_WIKIPEDIA:MANUAL_DE_ESTILO/BIOGRAFÍAS	96_WIKIPEDIA:MANUAL_DE_ESTILO/PÁGINAS_DE_DESAMBIGUACIÓN	97_WIKIPEDIA:MANUAL_DE_ESTILO/ARTÍCULOS_RELACIONADOS_CON_JAPÓN	98_WIKIPEDIA:MANUAL_DE_ESTILO/MARCAS	99_WIKIPEDIA:MANUAL_DE_ESTILO/PÁGINAS_DE_DESAMBIGUACIÓN	9_WIKIPEDIA:CHECKUSERS	anon	articleid	date_time	deleted	editor	editor_id	minor	namespace	revert	reverteds	revid	sha1	text_chars	title
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257865	2008-03-05 22:59:56	FALSE	Zack Holly Venturi	222130	FALSE	3	FALSE		15625260	hoiymfjeednd6w0wxp89i3n4p1ff1kf	4115	Usuario discusión:Richardburton
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257865	2008-05-24 16:54:47	FALSE	Muro Bot	341614	TRUE	3	FALSE		17641033	3kgpnmt0px04gj4xfoyvbjr9mwibxj9	4027	Usuario discusión:Richardburton
None	None	None	None	None	None	None	None	None	None	WP, WP, WP	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Bibliotecarios	None	None	None	None	Wikipedia:Verificabilidad	None	None	None	None	WP:FP	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Referencias, WP:REF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257865	2008-11-19 17:43:39	FALSE	Ezarate	695527	FALSE	3	FALSE		21893926	ayberwxvan9gshn1psv6fhb3b7frkps	5974	Usuario discusión:Richardburton
None	None	None	None	None	None	None	None	None	None	WP, WP, WP	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Bibliotecarios	None	None	None	None	Wikipedia:Verificabilidad	None	None	None	None	WP:FP	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Referencias, WP:REF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257865	2008-11-20 19:44:40	FALSE	Vic Fede	785528	FALSE	3	FALSE		21919408	3fi0untqwwts3qs6p46al1p5xs1lh3e	6755	Usuario discusión:Richardburton
None	None	None	None	None	None	None	None	None	None	WP, WP, WP	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Bibliotecarios	None	None	None	None	Wikipedia:Verificabilidad	None	None	None	None	WP:FP	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Referencias, WP:REF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257865	2018-06-04 13:43:12	FALSE	BOT-Superzerocool	42845	TRUE	3	FALSE		108439859	1yybxhg9e87tdn13vzqnchsleqv8nh7	6740	Usuario discusión:Richardburton
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257880	2007-12-23 15:18:28	FALSE	El bot de la dieta	449079	TRUE	3	FALSE		13780708	klak53n49vd3dlrxy0donfpn8p4x3m9	4255	Usuario discusión:Tzaj
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257880	2008-01-12 19:29:35	FALSE	Muro Bot	341614	TRUE	3	FALSE		14282980	gf8eu0oaps1nm830rymuiyuk5j9ldyt	7688	Usuario discusión:Tzaj
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257880	2009-09-22 14:08:17	FALSE	Muro Bot	341614	TRUE	3	FALSE		29950001	etntq8g8bvfqigu4k7zre7t8kw9z7kl	7663	Usuario discusión:Tzaj
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257888	2005-12-30 18:06:05	FALSE	Taragui	26886	TRUE	3	FALSE		1944667	k1lcdxsqszb0tputqdncv6izx04ecsd	2070	Usuario discusión:Jairoang
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257888	2006-08-25 05:01:34	FALSE	Orgullobot~eswiki	36641	TRUE	3	FALSE		4423617	6p4pipzoxo8kewtv8rvlyfsroufp8fk	2093	Usuario discusión:Jairoang
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257888	2006-09-28 03:01:15	FALSE	Orgullobot~eswiki	36641	TRUE	3	FALSE		4899434	n2lknr86nx1yq5dizr8ibieuiivbq4r	2089	Usuario discusión:Jairoang
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	WP, WP, WP	None	WP:EE	None	None	None	None	None	None	None	None	None	None	None	WP:NO	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:SPAM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257888	2012-05-22 18:10:11	FALSE	J. A. Gélvez	1450283	FALSE	3	FALSE		56393794	c1qw1gvbn47npdpoc3lmpbrhjqsx69i	3219	Usuario discusión:Jairoang
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	WP, WP, WP	None	WP:EE	None	None	None	None	None	None	None	None	None	None	None	WP:NO	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:SPAM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257888	2014-12-21 00:26:05	FALSE	MetroBot	1904196	TRUE	3	FALSE		78912898	phbfe1lawavikc5abnmailq1gvkv2is	3182	Usuario discusión:Jairoang
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257911	2007-12-23 15:18:39	FALSE	El bot de la dieta	449079	TRUE	3	FALSE		13780712	hfqr1219xpykk01uincwj15ygpehrq9	6024	Usuario discusión:Maruja romero
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257911	2008-05-23 15:22:10	FALSE	Muro Bot	341614	TRUE	3	FALSE		17596039	p8zfjgf3wpfsxgvc5ny5l7qz3dg6y1j	5936	Usuario discusión:Maruja romero
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2005-12-30 19:37:39	FALSE	Alhen	38723	FALSE	3	FALSE		1945166	95amgdckfxxaes6am4v8a6vl0321j7a	672	Usuario discusión:Pelloguau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2005-12-30 21:27:41	FALSE	Alhen	38723	FALSE	3	FALSE		1945913	la8ohycq429tf2jmpuei2uu1999nimw	1170	Usuario discusión:Pelloguau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Política de uso de imágenes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2005-12-30 21:32:21	FALSE	Alhen	38723	TRUE	3	FALSE		1945943	h3w56wdn45wj2yuawjgifxxdfepwecb	1342	Usuario discusión:Pelloguau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Política de uso de imágenes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2005-12-30 21:42:04	FALSE	Alhen	38723	FALSE	3	FALSE		1946005	qu25w530o8zv3oyd0u5iy34he5xp7rs	2007	Usuario discusión:Pelloguau
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Política de uso de imágenes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2006-01-01 16:48:18	FALSE	Mortadelo2005	45696	FALSE	3	FALSE		1954995	gbing9md3f3xk40prjvzdphv02ejjyo	2748	Usuario discusión:Pelloguau
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Política de uso de imágenes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2007-12-23 15:18:52	FALSE	El bot de la dieta	449079	TRUE	3	FALSE		13780716	sjoh1ql6j15acb3105p7in8uymjx3kl	6607	Usuario discusión:Pelloguau
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Política de uso de imágenes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2008-01-06 18:01:41	FALSE	CestBOT	590334	TRUE	3	FALSE		14121972	8h6pq4i321ectvwiytk7djaeewvfn13	6637	Usuario discusión:Pelloguau
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Política de uso de imágenes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2008-05-24 14:34:46	FALSE	Muro Bot	341614	TRUE	3	FALSE		17632609	lauz65mizveoj4sktsz8hn4clpqv0gm	6549	Usuario discusión:Pelloguau
None	None	None	None	None	Wikipedia:Convenciones de títulos	None	None	None	None	WP, WP	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Política de uso de imágenes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257913	2012-12-16 12:21:39	FALSE	KLBot2	1797350	TRUE	3	FALSE		62246617	hcax4cd36u1hx5p4neh9n284dgmozus	8133	Usuario discusión:Pelloguau
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257914	2007-12-23 15:18:59	FALSE	El bot de la dieta	449079	TRUE	3	FALSE		13780720	0p3ch99p3x7lzavm4j97nxqkl2emyep	4455	Usuario discusión:Trotacolinas
None	None	None	None	None	None	None	None	None	None	WP, WP	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257914	2012-12-16 00:23:09	FALSE	KLBot2	1797350	TRUE	3	FALSE		62234365	fpn12w8bze7qvywwkoccl8egh83ny3u	6051	Usuario discusión:Trotacolinas
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257915	2007-12-23 15:19:09	FALSE	El bot de la dieta	449079	TRUE	3	FALSE		13780724	rgsry01gkjk330i2b999lx7qv45bvk5	5227	Usuario discusión:Xanto21
None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Acerca de firmar artículos	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Lo que Wikipedia no es, Wikipedia:Lo que Wikipedia no es	Wikipedia:Los cinco pilares, Wikipedia:Los cinco pilares	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:Votaciones	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	257915	2008-01-12 19:29:37	FALSE	Muro Bot	341614	TRUE	3	FALSE		14282981	16ppyy6em529t0vxwqgof82yqcd7q95	8660	Usuario discusión:Xanto21
