100_WIKIPÉDIA:NOTORIÉTÉ_DES_SPORTIFS	101_WIKIPÉDIA:NOUVEAU_DÉPART	102_WIKIPÉDIA:PANTIN	103_WIKIPÉDIA:PAS_D'ATTAQUE_PERSONNELLE	104_WIKIPÉDIA:PAS_DE_MENACE_DE_POURSUITES_JUDICIAIRES	105_WIKIPÉDIA:PRINCIPE_DE_MOINDRE_SURPRISE	106_WIKIPÉDIA:PROTECTION	107_WIKIPÉDIA:RÈGLE_DES_TROIS_RÉVOCATIONS	108_WIKIPÉDIA:RÉSOLUTION_DE_CONFLIT	109_WIKIPÉDIA:RÉSUMÉ_INTRODUCTIF	10_WIKIPÉDIA:CONVENTIONS_D'UTILISATION_DES_IMAGES	110_WIKIPÉDIA:RÉVOCATEUR	111_WIKIPÉDIA:SCISSION_DE_CONTENU	112_WIKIPÉDIA:SECTIONS_ANECDOTIQUES	113_WIKIPÉDIA:SEMI-PROTECTION_ÉTENDUE	114_AIDE:SIGNATURE	115_WIKIPÉDIA:SOURCES_PRIMAIRES,_SECONDAIRES_ET_TERTIAIRES	116_WIKIPÉDIA:SOUS-PAGE	117_WIKIPÉDIA:STYLE_ENCYCLOPÉDIQUE	118_WIKIPÉDIA:SUPPOSER_LA_BONNE_FOI	119_WIKIPÉDIA:TERMES_À_UTILISER_AVEC_PRÉCAUTION	11_WIKIPÉDIA:CONVENTIONS_SUR_LES_CATÉGORIES	120_WIKIPÉDIA:TOUJOURS_COMMENTER_VOS_MODIFICATIONS_DANS_LA_BOÎTE_DE_RÉSUMÉ	121_WIKIPÉDIA:TRADUCTION_AUTOMATIQUE	122_WIKIPÉDIA:TRANSCRIPTION_DES_LANGUES_INDIENNES	123_WIKIPÉDIA:TRANSCRIPTION_DU_CHINOIS	124_AIDE:TRAVAILLER_COLLECTIVEMENT	125_WIKIPÉDIA:USAGE_RAISONNÉ_DES_SOURCES_DE_PRESSE	126_WIKIPÉDIA:VANDALISME	127_WIKIPÉDIA:WIKIPÉDIA_N'EST_PAS_UN_DICTIONNAIRE	12_WIKIPÉDIA:EXCEPTIONS_AU_DROIT_D'AUTEUR	13_WIKIPÉDIA:LIENS_VERS_LES_PORTAILS	14_WIKIPÉDIA:MASQUEUR_DE_MODIFICATIONS	15_WIKIPÉDIA:RESTRICTION_THÉMATIQUE	16_WIKIPÉDIA:RÉVOCATEUR	17_WIKIPÉDIA:SEMI-PROTECTION	18_WIKIPÉDIA:TRANSCRIPTION_DU_JAPONAIS	19_WIKIPÉDIA:TRAVAUX_INÉDITS	1_WIKIPÉDIA:ABUSEFILTER	20_WIKIPÉDIA:UTILISATION_DE_DONNÉES_WIKIDATA_DANS_LES_ARTICLES	21_WIKIPÉDIA:VÉRIFIABILITÉ	22_WIKIPÉDIA:PRINCIPES_FONDATEURS	23_WIKIPÉDIA:RÈGLES_DE_SAVOIR-VIVRE	24_WIKIPÉDIA:INTERPRÉTATION_CRÉATIVE_DES_RÈGLES	25_WIKIPÉDIA:DROIT_D'AUTEUR	26_WIKIPÉDIA:NEUTRALITÉ_DE_POINT_DE_VUE	27_WIKIPÉDIA:WIKIPÉDIA_EST_UNE_ENCYCLOPÉDIE	28_WIKIPÉDIA:RÈGLES_ET_RECOMMANDATIONS	29_WIKIPÉDIA:ACCESSIBILITÉ	2_WIKIPÉDIA:ACTIONS_ADMINISTRATIVES_(WMF)	30_WIKIPÉDIA:ARTICLES_CONSACRÉS_À_LA_PORNOGRAPHIE	31_WIKIPÉDIA:AUCUNE_CHANCE	32_WIKIPÉDIA:AUTOBIOGRAPHIE	33_WIKIPÉDIA:BANNISSEMENT	34_WIKIPÉDIA:BIOGRAPHIE_DE_PERSONNE_VIVANTE	35_WIKIPÉDIA:BLOCAGE_EN_ÉCRITURE	36_WIKIPÉDIA:CITATION_ET_RÉUTILISATION_DU_CONTENU_DE_WIKIPÉDIA	37_WIKIPÉDIA:CITEZ_VOS_SOURCES	38_WIKIPÉDIA:CODE_DE_BONNE_CONDUITE	39_WIKIPÉDIA:CONFLIT_D'INTÉRÊTS	3_WIKIPÉDIA:ADMINISTRATEUR	40_WIKIPÉDIA:CONSENSUS	41_WIKIPÉDIA:CONTENU_CHOQUANT	42_WIKIPÉDIA:CONTENU_ÉVASIF	43_AIDE:CONTRIBUTIONS_RÉMUNÉRÉES	44_WIKIPÉDIA:CONVENTIONS_BIBLIOGRAPHIQUES	45_WIKIPÉDIA:CONVENTIONS_CONCERNANT_LES_NOMBRES	46_WIKIPÉDIA:CONVENTIONS_D'UTILISATION_DES_IMAGES	47_WIKIPÉDIA:CONVENTIONS_DE_PLAN	48_WIKIPÉDIA:CONVENTIONS_DE_STYLE	49_WIKIPÉDIA:CONVENTIONS_FILMOGRAPHIQUES	4_UTILISATEUR:BALDURAR/BROUILLON_PORTAIL	50_WIKIPÉDIA:CONVENTIONS_SUR_LES_CATÉGORIES	51_WIKIPÉDIA:CONVENTIONS_SUR_LES_TITRES	52_WIKIPÉDIA:CONVENTIONS_SUR_LES_TITRES_D'ŒUVRES_DE_MUSIQUE_CLASSIQUE	53_WIKIPÉDIA:CONVENTIONS_SUR_LES_TITRES_DE_PERSONNAGES_DE_LA_MYTHOLOGIE_GRECQUE	54_WIKIPÉDIA:CONVENTIONS_TYPOGRAPHIQUES	55_WIKIPÉDIA:CRITÈRE_DES_DEUX_ANS	56_WIKIPÉDIA:CRITÈRES_D'ADMISSIBILITÉ_DES_ARTICLES	57_WIKIPÉDIA:CRITÈRES_DE_SUPPRESSION_IMMÉDIATE	58_WIKIPÉDIA:CRITÈRES_SPÉCIFIQUES_DE_NOTORIÉTÉ	59_WIKIPÉDIA:DATES	5_WIKIPÉDIA:BUREAUCRATE	60_UTILISATEUR:DESFOLIES/BROUILLON	61_WIKIPÉDIA:DÉVOILE_L'INTRIGUE_DU_RÉCIT	62_WIKIPÉDIA:DISCUTER_AU_LIEU_DE_VOTER	63_WIKIPÉDIA:ESPRIT_DE_NON-VIOLENCE	64_WIKIPÉDIA:ÉTIQUETTE	65_WIKIPÉDIA:FAUX-NEZ	66_WIKIPÉDIA:GUERRE_D'ÉDITION	67_WIKIPÉDIA:GUIDE_CONTRE_L'ANTHROPOCENTRISME	68_WIKIPÉDIA:GUIDE_PRATIQUE	69_WIKIPÉDIA:HARCÈLEMENT	6_WIKIPÉDIA:CITATION	70_PROJET:HOCKEY_SUR_GLACE/CONVENTIONS/NOTORIÉTÉ	71_WIKIPÉDIA:IMPORTANCE_DISPROPORTIONNÉE	72_WIKIPÉDIA:INTERNATIONALISATION	73_WIKIPÉDIA:JOUER_AVEC_LES_PRINCIPES,_RÈGLES_ET_RECOMMANDATIONS_DE_WIKIPÉDIA	74_WIKIPÉDIA:LIENS_EXTERNES	75_WIKIPÉDIA:LIENS_INTERNES	76_WIKIPÉDIA:LIMITEZ_L'USAGE_DE_LA_COULEUR_DANS_LES_ARTICLES	77_WIKIPÉDIA:LISTE_DES_CRITÈRES_SPÉCIFIQUES_DE_NOTORIÉTÉ	78_WIKIPÉDIA:MISE_EN_FORME_DES_IMAGES	79_WIKIPÉDIA:MOBILE	7_WIKIPÉDIA:CONTESTATION_DU_STATUT_D'ADMINISTRATEUR	80_WIKIPÉDIA:N'HÉSITEZ_PAS_!	81_WIKIPÉDIA:NE_JOUEZ_PAS_AU_CON_!	82_WIKIPÉDIA:NE_MORDEZ_PAS_LES_NOUVEAUX	83_WIKIPÉDIA:NE_PAS_DÉSORGANISER_WIKIPÉDIA_POUR_UNE_ARGUMENTATION_PERSONNELLE	84_WIKIPÉDIA:NÉOLOGISME	85_WIKIPÉDIA:NOM_D'UTILISATEUR	86_WIKIPÉDIA:NOM_D'UTILISATEUR_CONNU	87_WIKIPÉDIA:NOTORIÉTÉ	88_WIKIPÉDIA:NOTORIÉTÉ_DANS_LE_DOMAINE_DE_LA_PORNOGRAPHIE	89_WIKIPÉDIA:NOTORIÉTÉ_DANS_LE_FOOTBALL	8_WIKIPÉDIA:CONTESTATION_DU_STATUT_DE_BUREAUCRATE	90_WIKIPÉDIA:NOTORIÉTÉ_DE_LA_MUSIQUE	91_WIKIPÉDIA:NOTORIÉTÉ_DES_ARTS_VISUELS	92_WIKIPÉDIA:NOTORIÉTÉ_DES_ENTREPRISES,_SOCIÉTÉS_ET_PRODUITS	93_WIKIPÉDIA:NOTORIÉTÉ_DES_ÉVÉNEMENTS	94_WIKIPÉDIA:NOTORIÉTÉ_DES_FANZINES	95_WIKIPÉDIA:NOTORIÉTÉ_DES_JEUX_DE_SOCIÉTÉ	96_WIKIPÉDIA:NOTORIÉTÉ_DES_ŒUVRES_DE_FICTION	97_WIKIPÉDIA:NOTORIÉTÉ_DES_PERSONNALITÉS_POLITIQUES	98_WIKIPÉDIA:NOTORIÉTÉ_DES_PERSONNES	99_WIKIPÉDIA:NOTORIÉTÉ_DES_SITES_WEB	9_AIDE:CONTRIBUTIONS_RÉMUNÉRÉES	anon	articleid	date_time	deleted	editor	editor_id	minor	namespace	revert	reverteds	revid	sha1	text_chars	title
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Critères d'admissibilité des articles, WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348169	2019-01-30 20:26:33	FALSE	Salebot	173239	FALSE	3	FALSE		156319470	d2dub9oqh80rgho4rca9xtptcl6vayl	2915	Discussion utilisateur:Tristan Robilliard
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Critères d'admissibilité des articles, WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348191	2019-01-30 20:26:07	FALSE	Salebot	173239	FALSE	3	FALSE		156319453	ll902tsbnd5lw9qgntdr0kcjnnxqibw	1207	Discussion utilisateur:2A02:A03F:40A7:C600:B49B:5173:BBD6:B55D
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Critères d'admissibilité des articles, WP:CAA, Wikipédia:Critères d'admissibilité des articles, WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348191	2019-01-30 20:33:10	FALSE	Salebot	173239	FALSE	3	FALSE		156319687	tgpr31x3g9nhy49yd21mavb5hlqlmh1	2420	Discussion utilisateur:2A02:A03F:40A7:C600:B49B:5173:BBD6:B55D
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Critères d'admissibilité des articles, WP:CAA, Wikipédia:Critères d'admissibilité des articles, WP:CAA, Wikipédia:Critères d'admissibilité des articles, WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348191	2019-01-30 20:41:58	FALSE	Salebot	173239	FALSE	3	FALSE		156320009	ino28ahdi5p2rft80xcm2isgvvbhy44	3633	Discussion utilisateur:2A02:A03F:40A7:C600:B49B:5173:BBD6:B55D
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Vandalisme	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	Wikipédia:Wikipédia est une encyclopédie	None	None	None	None	None	None	None	None	Wikipédia:Blocage en écriture	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348215	2019-01-30 20:52:19	FALSE	Salebot	173239	FALSE	3	FALSE		156320282	671czdlp62f2wxqhpt4gkrn2yv5h8fr	4463	Discussion utilisateur:86.245.164.192
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:N	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Notoriété des sites web, Wikipédia:Notoriété des sites web	None	FALSE	12348299	2019-02-14 05:46:45	FALSE	Ruyblas13	1595477	FALSE	1	FALSE		156730117	h91nck69fgm35gqeummq47ve2hlgtyb	8849	Discussion:Contrepoints/Suppression
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Critères d'admissibilité des articles, WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348359	2019-02-05 06:15:25	FALSE	Salebot	173239	FALSE	3	FALSE		156482508	j51a7681o9uxfeesoy26g1crqdbejky	2899	Discussion utilisateur:Of wars
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348437	2019-01-30 22:37:57	FALSE	Salebot	173239	FALSE	3	FALSE		156323006	h9ryo3gnl2akpi6u7vcbe3lsvcu8yt7	1084	Discussion utilisateur:105.149.212.229
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CAA, WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348437	2019-01-30 23:13:42	FALSE	Salebot	173239	FALSE	3	FALSE		156323821	op3dgkn54yh9ovoudoblsal9e1o989g	2178	Discussion utilisateur:105.149.212.229
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Vandalisme	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CAA	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348505	2019-01-30 23:13:59	FALSE	Salebot	173239	FALSE	3	FALSE		156323831	00yxvsdum7x65ik1bwpakx4v55frsyb	1101	Discussion utilisateur:173.177.2.123
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NHP	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348567	2019-01-31 00:00:10	FALSE	GhosterBot	1813480	FALSE	1	FALSE		156324682	qfvbpftmn11vck0iy98ehw430il23mc	3001	Discussion:Senatus populusque romanus/LSV 16702
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NHP	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348567	2019-01-31 00:00:31	FALSE	GhosterBot	1813480	FALSE	1	FALSE		156324690	93vinnwnkgq5zvzjy8okrugk7p7kbs1	3248	Discussion:Senatus populusque romanus/LSV 16702
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:FOI	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348569	2019-01-31 05:09:34	FALSE	OT38	2606778	FALSE	3	FALSE		156327667	4gg0buv002wr2pi8lxmudvxgjjle3h2	2492	Discussion utilisateur:Slumsluau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:FOI	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348569	2019-01-31 05:16:54	FALSE	OT38	2606778	FALSE	3	FALSE		156327696	rr1bacz947laoc9nvdrz2y8xkl7838d	2733	Discussion utilisateur:Slumsluau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:FOI	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348569	2019-01-31 06:15:17	FALSE	Lomita	621253	FALSE	3	FALSE		156328077	n3vi44f1lvytmxyn9lx3bvyqrgwg00b	3031	Discussion utilisateur:Slumsluau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:FOI	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Faux-nez	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348569	2019-01-31 12:17:06	FALSE	Bédévore	2987555	FALSE	3	FALSE		156335562	cb2f6mebh7bs2k1u0ftvpdu9ihf0j9r	3366	Discussion utilisateur:Slumsluau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:FOI	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Faux-nez	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348569	2019-01-31 21:02:26	FALSE	OT38	2606778	FALSE	3	FALSE		156350136	jq4rh3sa5pw6gock8lrnbrirdy4ucmr	3507	Discussion utilisateur:Slumsluau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:FOI	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Faux-nez	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348569	2019-01-31 21:03:05	FALSE	Bédévore	2987555	FALSE	3	FALSE		156350154	hib62aeneg2ptz6dha9p1h70zcxk6dk	3784	Discussion utilisateur:Slumsluau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:FOI	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Faux-nez	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348569	2019-01-31 21:20:15	FALSE	OT38	2606778	FALSE	3	FALSE		156350651	kzxtulkt8tish0hhaevvkaoi9oga0qr	4008	Discussion utilisateur:Slumsluau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:FOI	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Principes fondateurs	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Faux-nez	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348569	2019-01-31 21:20:47	FALSE	OT38	2606778	FALSE	3	FALSE		156350668	n0wdaqaou0mojmt3zo3em78vfaz4nlv	4009	Discussion utilisateur:Slumsluau
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Aide:Signature	Wikipédia:Sources primaires, Wikipédia:Sources primaires	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:Citez vos sources, Wikipédia:Citez vos sources, Wikipédia:Citez vos sources	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia:critères d'admissibilité des articles	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia, Wikipédia	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:CGN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	12348587	2019-02-12 23:31:24	FALSE	Sergio1006	815721	FALSE	1	FALSE		156698800	ipckgzt4ehbo2qp5yw11ca69m22qs2t	3736	Discussion:ÉcoRev' : Revue critique d'écologie politique/Suppression
