100_WIKIPEDIA:ページの編集は大胆に	101_WIKIPEDIA:翻訳のガイドライン	102_WIKIPEDIA:常に要約欄に記入する	103_WIKIPEDIA:過剰な内容の整理	104_WIKIPEDIA:過剰なカテゴリ	105_WIKIPEDIA:著作権/履歴の保存	106_WIKIPEDIA:オーバーサイト依頼	107_WIKIPEDIA:編集フィルターのガイドライン	108_WIKIPEDIA:五本の柱	109_WIKIPEDIA:記事名の付け方/日本の皇族	10_WIKIPEDIA:荒らし	110_WIKIPEDIA:著作権/20080630迄	111_WIKIPEDIA:アカウント作成者	112_WIKIPEDIA:IPブロック適用除外	11_WIKIPEDIA:オープンプロクシは使わない	12_WIKIPEDIA:BOT	13_WIKIPEDIA:有償の寄稿の開示	14_WIKIPEDIA:中立的な観点	15_WIKIPEDIA:検証可能性	16_WIKIPEDIA:独自研究は載せない	17_WIKIPEDIA:存命人物の伝記	18_WIKIPEDIA:著作権	19_WIKIPEDIA:著作権/2008年7月13日までの文書対象	1_WIKIPEDIA:方針とガイドライン	20_WIKIPEDIA:アップロードされたファイルのライセンス	21_WIKIPEDIA:プロジェクト間の移動	22_WIKIPEDIA:画像利用の方針	23_WIKIPEDIA:カテゴリの方針	24_WIKIPEDIA:曖昧さ回避	25_WIKIPEDIA:保護の方針	26_WIKIPEDIA:半保護の方針	27_WIKIPEDIA:削除の方針	28_WIKIPEDIA:即時削除の方針	29_WIKIPEDIA:即時版指定削除の方針	2_WIKIPEDIA:ウィキペディアは何ではないか	30_WIKIPEDIA:版指定削除の方針	31_WIKIPEDIA:リダイレクト削除の方針	32_WIKIPEDIA:即時存続	33_WIKIPEDIA:復帰の方針	34_WIKIPEDIA:投稿ブロックの方針	35_WIKIPEDIA:チェックユーザーの方針	36_WIKIPEDIA:オーバーサイトの方針	37_WIKIPEDIA:管理者	38_WIKIPEDIA:管理者の解任	39_WIKIPEDIA:巻き戻し者	3_WIKIPEDIA:編集方針	40_WIKIPEDIA:削除者	41_WIKIPEDIA:インターフェース管理者	42_WIKIPEDIA:合意形成	43_WIKIPEDIA:論争の解決	44_WIKIPEDIA:児童・生徒の方々へ	45_WIKIPEDIA:ノートページのガイドライン	46_WIKIPEDIA:説明責任	47_WIKIPEDIA:善意にとる	48_WIKIPEDIA:新規参加者を苛めないでください	49_WIKIPEDIA:腕ずくで解決しようとしない	4_WIKIPEDIA:礼儀を忘れない	50_WIKIPEDIA:記事の所有権	51_WIKIPEDIA:多重アカウント	52_WIKIPEDIA:スリー・リバート・ルール	53_WIKIPEDIA:信頼できる情報源	54_WIKIPEDIA:自分自身の記事をつくらない	55_WIKIPEDIA:原典のコピーはしない	56_WIKIPEDIA:無意味な記述	57_WIKIPEDIA:ネタバレ	58_WIKIPEDIA:あらすじの書き方	59_WIKIPEDIA:不快なコンテンツ	5_WIKIPEDIA:エチケット	60_WIKIPEDIA:外部リンクの選び方	61_プロジェクト:フィクション/登場人物と設定の記述	62_WIKIPEDIA:特筆性_(音楽)	63_WIKIPEDIA:独立記事作成の目安	64_WIKIPEDIA:関連項目	65_WIKIPEDIA:記事名の付け方	66_WIKIPEDIA:記事名の付け方/鉄道	67_WIKIPEDIA:記事名の付け方/ヨーロッパ貴族の記事名	68_プロジェクト:キリスト教/キリスト教の記事名と用語表記のガイドライン	69_WIKIPEDIA:出典を明記する	6_WIKIPEDIA:個人攻撃はしない	70_WIKIPEDIA:スタイルマニュアル	71_WIKIPEDIA:スタイルマニュアル_(レイアウト)	72_WIKIPEDIA:スタイルマニュアル_(見出し)	73_WIKIPEDIA:スタイルマニュアル_(導入部)	74_WIKIPEDIA:スタイルマニュアル_(人物伝)	75_WIKIPEDIA:スタイルマニュアル_(フィクション関連)	76_WIKIPEDIA:表記ガイド	77_WIKIPEDIA:表記ガイド/放送関連および配信関連	78_WIKIPEDIA:各年のスタイルガイド	79_WIKIPEDIA:各日のスタイルガイド	7_WIKIPEDIA:法的な脅迫をしない	80_WIKIPEDIA:記事どうしをつなぐ	81_WIKIPEDIA:大言壮語をしない	82_WIKIPEDIA:言葉を濁さない	83_WIKIPEDIA:すぐに古くなる表現は使わない	84_WIKIPEDIA:雑多な内容を箇条書きした節を避ける	85_WIKIPEDIA:ウィキペディアへの自己言及	86_WIKIPEDIA:箇条書き	87_WIKIPEDIA:関連作品	88_WIKIPEDIA:サマリースタイル	89_WIKIPEDIA:色の使用	8_WIKIPEDIA:署名	90_WIKIPEDIA:アイコン	91_WIKIPEDIA:スタブ	92_WIKIPEDIA:リダイレクト	93_WIKIPEDIA:影響が特に大きいテンプレート	94_WIKIPEDIA:テンプレートのサンドボックスとテストケース	95_WIKIPEDIA:利用者ページ	96_WIKIPEDIA:自著作物の持ち込み	97_WIKIPEDIA:自著作物の持ち込み/削除依頼を出されたら	98_WIKIPEDIA:ページの分割と統合	99_WIKIPEDIA:ページの改名	9_WIKIPEDIA:利用者名	anon	articleid	date_time	deleted	editor	editor_id	minor	namespace	revert	reverteds	revid	sha1	text_chars	title
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-26 14:41:10	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14470804	1i2455u8wsox9wzp5vhhixkqzrv2tyz	2272	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-27 14:24:52	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14491587	0tjv022wvi78d110r469zrffag7ydrv	2281	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-29 14:18:20	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14530913	ngrbcljxvvuapvfo85tz4adqo2s1m59	2290	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	Wikipedia:独自研究は載せない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-09-02 14:18:08	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14617456	1g9ha0a43k4guspqoec2ii79osetngu	2564	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	Wikipedia:独自研究は載せない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-09-19 15:07:37	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14960183	7tfw552cug1mh55jowviph6ffa38186	2573	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	Wikipedia:独自研究は載せない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-09-20 00:14:58	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14965195	79zdzoxj2i5d24lvkw5lofaejgm28eb	2613	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点, Wikipedia:中立的な観点	Wikipedia:検証可能性	Wikipedia:独自研究は載せない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-09-30 02:50:00	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		15186970	egkzi2dvtfkfszifmci9owlvwfw7ba7	2697	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点, Wikipedia:中立的な観点	Wikipedia:検証可能性	Wikipedia:独自研究は載せない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-09-30 02:58:31	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		15187180	faav0vjbzsytk791rgye5txswpdu5lw	2878	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点, Wikipedia:中立的な観点	Wikipedia:検証可能性	Wikipedia:独自研究は載せない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-10-08 14:28:28	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		15380739	4csxixnvc35mffjwmt52208d63zcrv3	2925	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点, Wikipedia:中立的な観点	Wikipedia:検証可能性	Wikipedia:独自研究は載せない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-12-07 13:51:33	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		16584507	p9hcmq3efde0oazujnbsxdf5k63we9y	2934	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点, Wikipedia:中立的な観点	Wikipedia:検証可能性	Wikipedia:独自研究は載せない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2015-04-20 04:01:49	FALSE	Maintenance script	962693	TRUE	2	FALSE		55213471	p9hcmq3efde0oazujnbsxdf5k63we9y	2934	利用者:Qub~jawiki
None	None	None	None	None	None	None	None	Wikipedia:五本の柱	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:児童・生徒の方々へ	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:スタイルマニュアル	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125065	2008-03-20 00:10:07	FALSE	R28Bot	177951	TRUE	3	FALSE		18683321	hkwz888yw48xg5ntlp3j5ajaee92kdp	2938	利用者‐会話:斉藤愛
None	None	None	None	None	None	None	None	None	None	Wikipedia:荒らし	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:投稿ブロックの方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125070	2008-03-18 04:09:36	FALSE	R28Bot	177951	TRUE	3	FALSE		18644457	97lesajxii5fd3bkoctmeekmy6fna52	144	利用者‐会話:59.128.42.242
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125094	2007-08-22 14:45:35	FALSE	Tokatsu Kokubu	99966	FALSE	3	FALSE		14392140	kfqwmc3nwqwb2alqf3cavyas40feuta	347	利用者‐会話:60.254.198.203
None	None	None	None	None	None	None	None	None	None	Wikipedia:荒らし	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125102	2007-08-22 14:49:00	FALSE	Los688	12316	FALSE	3	FALSE		14392220	2mztjrnwo5flcge2q8dbj178vu582i2	176	利用者‐会話:219.106.183.249
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針, Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125114	2008-03-27 17:10:58	FALSE	Carpkazu	27566	FALSE	0	FALSE		18838901	d2ahc5p16cdo5x370esy7e6ffyvml2x	4167	嫌中
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針, Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125114	2008-03-27 21:46:46	FALSE	花蝶風月雪月花警部	163674	TRUE	0	FALSE		18840624	kd6nicsjmydptmxn06d3ghdxrkut71b	4166	嫌中
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針, Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125114	2008-03-28 02:37:24	FALSE	ＫｏＺ	48584	FALSE	0	FALSE		18843066	lwnvvan9yk8gyrdmgz8tulpcjf855th	4283	嫌中
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針, Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	TRUE	1125114	2008-03-29 08:39:05	FALSE	210.139.130.65		FALSE	0	FALSE		18866004	8fj2igkgdymukln4vysqczyh1w6l1dd	4304	嫌中
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125147	2007-08-22 15:19:35	FALSE	Ikedat76	34218	FALSE	1	FALSE		14392755	l2ed1y3gelnrgdavd151x62oqmkm29l	1017	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125147	2007-08-25 04:09:40	FALSE	Ikedat76	34218	TRUE	1	FALSE		14437567	8wtjceyfjgdajlv7vcaddln0nxxngzx	1017	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	TRUE	1125147	2007-08-27 01:12:46	FALSE	210.234.31.93		FALSE	1	FALSE		14477359	s4ltr9ojxhr8vnuk3wx3mc347cldj92	1084	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125147	2007-08-27 12:55:43	FALSE	Ikedat76	34218	FALSE	1	FALSE		14489801	a69qjrk6h64lq5ktmsemcrvbtnvtbo5	1311	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125147	2007-09-01 09:28:34	FALSE	Kzhr	131	TRUE	1	FALSE		14588060	oiibejz64g05hvmp8qrul577ystg1n7	1488	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125147	2007-09-02 04:30:26	FALSE	Ikedat76	34218	FALSE	1	FALSE		14605534	25nde8koh5hwz1tmvmfkuguc22dovu4	2013	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	TRUE	1125147	2007-09-24 00:24:36	FALSE	211.134.18.11		FALSE	1	FALSE		15052381	49357klkbxuw1oktx3vmc46grgwgouk	2159	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125147	2007-10-06 04:14:05	FALSE	Ikedat76	34218	FALSE	1	FALSE		15315983	nw7m1n69583we4mgj6wncimmughtb1s	2368	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125147	2007-10-12 13:22:24	FALSE	Co.kyoto	79296	TRUE	1	FALSE		15459084	nw7m1n69583we4mgj6wncimmughtb1s	2368	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	WP:NC, WP:NC	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125147	2007-10-12 13:31:31	FALSE	Co.kyoto	79296	FALSE	1	FALSE		15459309	44cm7e7kt3ptwq754fddk0xk29rujlf	2468	ノート:久下稲荷神社
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:スタブ	None	None	None	None	None	None	None	None	None	FALSE	1125149	2007-08-22 15:23:39	FALSE	竃馬	102733	FALSE	3	FALSE		14392807	cxc7tk8nf34iqlfxrc8tujv25tqgr07	749	利用者‐会話:59.146.6.143
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125164	2007-08-22 15:40:14	FALSE	Xymax	149654	FALSE	1	FALSE		14393054	irvwgomwdybt1exr8hsq292snbq7llf	223	ノート:老舗局
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	TRUE	1125164	2007-08-22 16:03:15	FALSE	219.198.142.233		FALSE	1	FALSE		14393441	gg2blqnqcq8wocpui5j5nzya5ahyq10	417	ノート:老舗局
